-0.451981,-0.310126,-0.22243,-0.331531,-0.169841,-0.115573,-0.345766,-0.319835,-0.062709,-0.242396,0.040362,0.166997,-0.005613,-0.166127,-0.111117,-0.120089,0.085648,-0.30377980000000004,-0.291216,-0.022793,0.071613,-0.411729,-0.343352,-0.263693,0.258322,0.145873,-0.077481,0.031927,-0.110499,0.03345,0.150813,0.095527,0.101465,0.039294,-0.344372,0.307883,0.224722,-0.253105,0.006172,-0.200712,0.022591,-0.112221,-0.121352,0.095002,0.282919,-0.545521,0.025838,-0.127661,0.174185,-0.217795,-0.152851,-0.152061,-0.196318,0.040995,0.078457,-0.185662,0.213977,0.29557,0.210004,0.193213,-0.095263,-0.226602,-0.097464,0.021836666666666667,0.285248,0.178171,0.5515623333333334,0.020667,-0.191832,0.398333,-0.183425,-0.178612,-0.052115,-0.232443,0.034722,0.080845,0.362542,0.053891,0.037196,-0.1517924,-0.318059,0.019188,-0.134783,0.094325,-0.322435,0.374443,-0.05197,-0.236526,-0.381083
-0.417763,-0.320399,-0.12989,-0.126712,-0.251579,-0.139392,-0.347088,-0.262887,0.123233,-0.112978,-0.040167,-0.124976,-0.112222,-0.229715,-0.130196,-0.147565,-0.003903,-0.279082,-0.097868,-0.458773,-0.079491,-0.43805500000000003,-0.284317,-0.442658,-0.121935,-0.256786,-0.074052,0.084083,-0.178347,-0.215654,0.137245,0.104923,0.107915,0.048996,-0.279599,0,-0.256313,-0.33337025,-0.036608,-0.340739,0.02377,-0.131465,-0.061531,-0.019979,0.230868,-0.371388,-0.226783,-0.110287,-0.159916,-0.159163,-0.234073,-0.032205,-0.340856,0.043546,-0.007186,-0.383029,0.188199,-0.017529,0.25869,-0.167583,-0.010652,-0.247005,-0.114948,-0.059970999999999997,0.028424,-0.026019,0.565767,0.016063,-0.180599,-0.031645,-0.309679,-0.315832,-0.041069,-0.264416,-0.414957,-0.027883,0.031332,0.009674,-0.080254,-0.233895,-0.440479,-0.040766,-0.167381,-0.010864,-0.36366,0.057449,-0.230727,-0.433023,-0.176122
-0.42062,-0.260111,-0.156208,0.012699,-0.077949,0.118073,-0.282059,-0.186589,-0.0556,-0.256932,0.084585,0.081623,-0.040677,-0.090818,-0.035552,-0.142989,-0.0333,-0.290702,-0.301081,-0.120837,0.038083,-0.50572,-0.194228,-0.4156,0.20865,-0.075135,-0.090133,0.119008,-0.147978,-0.232317,0.096104,0.159198,0.049091,0.102214,-0.339115,0.165778,-0.092455,-0.262658,0.081027,-0.384795,0.053762,-0.032824,-0.04662,0.196282,0.169842,-0.450742,-0.09532,-0.027034,0.179819,-0.10005,-0.267966,0.085383,-0.171798,0.045818,0.151614,-0.233624,0.141679,0.035455,0.204285,-0.120902,-0.043442,-0.1502,-0.009905,-0.015691,0.034963,-0.062459,0.47844933333333334,-3.53e-4,-0.147747,0.071693,-0.38922,-0.111083,-0.063204,-0.304611,0.156088,-0.112865,-0.026564,0.0358,0.085583,-0.172594,-0.187299,0.040999,-0.071763,0.110338,-0.336849,0.113433,0.042455,-0.240938,-0.324065
-0.426485,-0.406972,-0.136769,-0.375134,-0.132496,-0.137537,-0.333952,-0.271975,0.066404,-0.189544,-0.006734,0.056012,-0.081584,-0.146848,-0.198466,-0.145618,0.094119,-0.287852,-0.37364000000000003,-0.263245,0.091618,0.121693,-0.363793,-0.232479,-0.054762,0.161784,-0.015494,-0.064282,-0.118238,-0.197085,0.122142,0.033597,0.076843,-0.078665,-0.206264,0.065033,-0.032211,-0.451818,-0.033157,-0.305302,0.053766,-0.214032,0.024794,-0.074337,0.40035,-0.474254,-0.205732,-0.039766,0.248069,-0.415716,-0.104722,-0.245178,-0.257518,-0.0077210000000000004,8.93e-4,-0.356793,0.211319,0.129784,0.292027,-0.030278,-0.224756,-0.145912,-0.090478,-0.224277,0.063706,-0.030936,0.507787,0.096776,-0.20109,0.127526,-0.262264,-0.109964,-0.002117,-0.253538,-0.688597,-0.016687,0.113286,0.082843,-0.00177,-0.102477,-0.422507,-0.050644,-0.196205,0.197906,-0.23258,0.085345,-0.157772,-0.365427,-0.206798
-0.491745,-0.135562,-0.1849668,-0.094655,-0.08467840000000001,0.155016,-0.254474,-0.291183,0.003184,-0.309943,0.022861,0.097883,-0.015767,-0.124874,0.026046,-0.189441,-0.0168074,-0.265011,-0.268526,-0.182764,0.050446,0.012731,-0.309454,-0.248063,0.091415,-0.058924,-0.125117,0.162868,-0.139382,-0.094201,0.152545,0.131148,0.004689,0.070248,-0.293752,0.098514,0.033343,-0.207233,0.130161,-0.338398,0,-0.072552,-0.058649,0.117675,0.141699,-0.469523,-0.077848,-0.07557,0.190349,0.306666,-0.182797,0.022995333333333336,-0.257444,0.004345,-0.071308,-0.29951,0.130897,0.102578,0.191255,-0.164913,0.105187,-0.135651,-0.059932,0.030935,0.020361,-0.059402,0.254554,-0.154494,-0.159653,0.132902,-0.426833,-0.152546,-0.029398800000000003,-0.261208,-0.411092,-0.052561,0.08507,-0.003917,0.1299856,-0.027259,-0.399367,-0.054489,-0.0655034,0.11159,-0.366701,0.025179,0.145912,-0.348403,-0.30049
-0.37608,-0.261202,-0.062165,-0.28192,-0.176853,-0.044393,-0.264549,-0.348863,-0.005163,-0.2665016,0.049787,-0.020894,-0.077619,-0.102775,-0.111529,-0.189419,0.005555,-0.290843,-0.14353,-0.389128,0.017519,-0.073795,-0.350635,-0.319095,0.177719,-0.160719,-0.102442,0.023341,-0.151406,-0.373415,0.083789,0.053495,0.096563,0.025829,-0.28958,0.122636,-0.056958,-0.263479,-0.032173,-0.329445,-0.049486,-0.048597,-0.017007,0.03577,0.124618,-0.41645940000000004,-0.093394,-0.134146,0.047975,0.038232,-0.110583,-0.074403,-0.227912,0.157269,0.020145,-0.166303,0.16143,0.042863,0.231801,-0.032415,-8.91e-4,-0.184176,-0.302579,-0.022749,0.13079,0.036209,0.499326,-0.008019,-0.116896,0.079172,-0.347509,-0.225517,-0.055276,-0.185658,-0.645453,0.043478,0.062181,0.112003,-0.034304,-0.22504,-0.454389,0.032837,-0.078058,-0.010234,-0.375884,0.111767,-0.071082,-0.364936,-0.127111
-0.318154,-0.119479,-0.228942,-0.015072,-0.113224,0.070857,-0.208606,-0.173976,-0.090777,-0.367725,0.021614,0.039111,0.035986,0.062124,0.19468,-0.309529,-0.0113038,-0.164124,-0.20241,-0.166062,0.031084,-0.246285,-0.239119,-0.351085,0.18423,-0.011755,-0.1596372,-0.129199,5e-6,-0.127492,-0.062957,0.031655,-0.148542,-0.026359,-0.265044,0.143279,0.003681,-0.23728125,-0.134311,-0.320637,-0.034672,0.051113,-0.118154,0.108358,-0.170112,-0.336739,0.017498,-0.021315,0.030379,0.006099,-0.170401,0.169329,-0.02693,-0.054287,-0.088888,-0.176948,-0.012464,-0.036791,-0.087822,0.007686,-0.08364,-0.035605,0.076871,0.125951,0.082079,0.196644,0.589966,-0.14868,0.021425,-0.041825,-0.244913,0.02675,-0.022927,-0.031699,-0.369239,0.07887,0.076458,0.002681,0.239839,-0.182124,-0.303276,-0.064427,-0.011482,-0.082972,-0.436738,0.026065,0.11677666666666668,-0.247488,-0.365803
-0.441323,-0.228256,-0.238925,-0.01677619999999999,-0.084201,0.040168,-0.371057,-0.289115,-0.04096,-0.381974,0.059295,0.066242,0.046619,-0.141127,-0.026215,-0.194034,-0.014431,-0.320948,-0.304107,-0.154687,0.045839,-0.057307,-0.335961,-0.297733,0.238984,-0.067064,-0.181217,-0.013305,-0.11483,-0.123886,0.02542,0.084831,0.007462,0.057955,-0.304288,0.165028,0.019039,-0.396853,-0.010726,-0.240636,-0.046988,-0.064466,-0.100907,0.256718,0.032624,-0.449722,-0.033669,-0.073234,0.058545,0.089694,-0.169575,0.049869250000000004,-0.163476,0.028645,0.073834,-0.211623,0.103013,0.099199,0.054524,-0.030736,-0.141241,-0.212148,-0.051415,0.013295,0.087001,0.049562,0.44618025,-0.090393,-0.101317,0.160248,-0.279023,-0.139089,-0.06852,-0.225763,-0.23451079999999996,0.064444,0.148773,0.021204,0.131076,-0.175115,-0.366349,-0.08287,-0.100462,-0.07526,-0.421245,0.11637,0.049845499999999994,-0.280263,-0.258421
0.068579,-0.146177,-0.218881,0.06261400000000002,-0.003302,0.082859,-0.265406,-0.248842,-0.014655,-0.270681,0.020105,0.137051,0.123633,0.039323,-0.058297,-0.117897,0.028974,-0.215113,-0.165902,-0.18234,0.106513,0.04173,-0.278476,-0.183356,0.049499,-0.042485,-0.05379,-0.02282,-0.055834,-0.075389,0.116354,0.123295,0.037723,0.19256,-0.290039,0.057076,0.042473,-0.081363,0.001274,-0.215742,0.044161,0.021451,-0.033669,0.122956,0.054996,-0.340922,0.204078,-0.016862,0.156714,0.112134,-0.070041,0.058006,-0.059082,-0.03292,0.079406,-0.180856,0.132756,0.014964,0.230397,-0.120862,-0.137212,-0.08675079999999999,-0.015322,0.077654,0.00785,0.032759,0.565641,0.018155,0.067098,-0.046214,-0.325498,-0.067179,0.10751,-0.126206,-0.126829,0.061643,0.0980226,0.029998,0.39886,-0.054477,-0.205077,0.02176,-0.061132,0.0727,-0.410608,0.024991,0.11725733333333332,-0.245318,-0.224548
0.01756,-0.267076,-0.181597,-0.170616,-0.142874,-0.019176,-0.363764,-0.328314,0.025287,-0.235983,0.043662,0.100401,-0.038428,-0.247525,-0.245149,-0.081555,0.105317,-0.337487,-0.251026,-0.241094,0.009818,0.444861,-0.402318,-0.266293,-0.017008,-0.11814,0.001111,0.129151,-0.155269,-0.241766,0.0917674,0.038235,0.179201,0.11867,-0.288354,0.052147,-0.038595,-0.283309,0.272854,-0.391526,-0.003845,-0.106935,-0.056737,-0.044322,0.229864,-0.519729,-0.012756,-0.136275,0.30635,0.170771,-0.187494,-0.062019,-0.449072,0.139001,0.100914,-0.24476,0.176168,0.0030561999999999976,0.365829,-0.050655,0.202534,-0.211771,-0.074695,-0.079906,-6.63e-4,0.081824,0.144373,0.021624,-0.04719,0.128039,-0.085011,-0.137029,0.057021,-0.474793,-0.010086,0.097152,0.16876,0.084894,0.113849,-0.165748,-0.295961,-0.173464,-0.162637,0.0079,-0.067962,0.029634,-0.070666,-0.321388,-0.364042
0.031902,-0.22287,-0.220426,0.136383,-0.12294,0.080775,-0.267206,-0.301516,0.011248,-0.28695,-0.025118,0.054473,0.028201,-0.038938,0.020738,-0.111916,-0.110243,-0.145824,-0.271569,-0.140536,0.078434,0.28319,-0.237077,-0.278295,0.147278,-0.076624,-0.072596,-0.083493,-0.050482,-0.23086,0.080081,0.140448,0.055552,0.007201,-0.222499,0.059384,-0.126204,-0.059576,-0.020026,-0.234502,-0.051555,-0.001248,-0.079721,0.026884,0.118118,-0.470586,-0.060489,-0.065623,0.083004,0.058748,-0.128175,0.055684,-0.135003,-0.072781,-0.073313,-0.183005,0.153397,-0.075547,0.196696,-0.152971,-0.090975,-0.084724,0.011966,-0.001185,0.05747,0.001239,0.427108,-0.114977,0.082814,2.43e-4,-0.138791,-0.075981,-0.056673,-0.194421,0.117191,-0.036373,0.056502,0.044629,0.469106,-0.191028,-0.156095,-0.035292,-0.249695,-0.047802,-0.130863,0.058645,0.043258,-0.281674,-0.323122
-0.066685,-0.290157,-0.344432,-0.2838,-0.28117,-0.118728,-0.348043,-0.345979,-0.160172,-0.413431,-0.072204,0.079948,-0.115903,-0.275807,-0.092141,-0.190805,-0.1444205,-0.247633,-0.302896,-0.228312,-0.010085,0.246249,-0.318236,-0.304461,-0.056952,-0.151048,-0.162226,-0.042727,-0.255442,-0.180706,-0.003916,-0.053007,-0.018137,-0.134392,-0.410494,-0.149315,-0.216345,-0.186006,0.151973,-0.530931,-0.143437,-0.114526,-0.251038,0.024949,-0.079983,-0.561491,-0.170494,-0.237865,0.187975,-0.109239,-0.250474,-0.125321,-0.406818,0.105297,-0.024579,-0.240051,0,-0.108434,0.093887,-0.0676,-0.092077,-0.170843,-0.136599,-0.183001,-0.088148,-0.185415,0.07806,-0.192652,-0.07066,-0.025401,-0.012411,-0.160069,-0.09573260000000001,-0.402119,-0.154387,-0.082805,-0.19217075,-0.097036,0.123318,-0.178935,-0.088327,-0.163853,-0.270213,-0.221862,-0.21396,-0.011319,-0.222165,-0.444577,-0.359601
0.0794762,0.15402,0.0669245,0.334578,-0.074577,0.208828,-0.221397,0.011931,0.020514,0.309008,-0.061502600000000004,-0.098262,-0.122852,-0.23162,0.153453,-0.01182,0.025917000000000003,-0.146384,-0.089883,-0.2445,0.019934,0.212421,-0.051269,-0.060833,0.012432,0.028594,-0.30169,0.054817,0.069935,0.021705,0.034289,-0.011363,0.003605,0.401641,-0.28694125000000004,0.092964,0.016605,0.235483,-0.369666,0.039837,-0.026000750000000003,-0.349618,-0.0479144,0.238784,0.345844,0.0014573333333333324,0.028612,-0.101404,0.07119,-0.08418,0.116081,-0.101209,0.0168,0.1982114,-0.021107599999999997,-0.17867159999999999,-0.118643,0.029764,0.224246,0.133457,-0.011542,0.060484,-0.146713,-0.017665,0.03548,0.012393,0.120165,0.028881,-0.117962,0.06621,-0.015818,-0.087164,-0.10231360000000003,-0.155741,-0.021356,-0.159332,0.030606,0.066562,-0.029635,-0.005088,-0.086274,0.161045,0.0028464,0.0345198,-0.044449,-0.119172,-0.041391,-0.058059,0.045473
-0.004655,-0.289487,-0.158638,-0.062345,-0.087297,0.071291,-0.297683,-0.145715,0.034822,-0.185325,0.088213,0.005775,-0.122636,-0.183233,-0.254221,-0.082328,0.125683,-0.262861,-0.333744,-0.346224,0.028071,0.371068,-0.344737,-0.043498,-0.01129,-0.220621,0.051743,0.21713,-0.23087,-0.118327,0.124348,0.118305,0.132242,0.131895,-0.180286,-0.008495,-0.076401,-0.257241,0.042482,-0.363262,0.175371,-0.12961,0.043731,-0.169974,0.246734,-0.353068,-0.163081,0.066854,0.036714,0.07728000000000002,0.066407,-0.051265,-0.31184,0.078513,0.051124,-0.238658,0.1470908,-0.048868,0.335668,-0.270745,-0.076163,-0.274297,-0.056184,-0.076384,-0.05814,-0.097999,0.699739,-0.053993,-0.052014,1.69e-4,-0.113663,-0.207337,0.01319,-0.381362,0.084461,0.011474,0.105959,0.182573,0.275008,-0.089965,-0.431731,-0.008922,-0.133327,0.091675,-0.054663,-0.026498,0.03778,-0.358007,0.093239
-0.419382,0.095325,-0.173385,-0.157376,-0.120952,-0.007074,-0.395508,-0.272198,0.01854,-0.042921,0.005018,-0.035298,-0.057265,-0.223497,-0.274223,-0.226595,0.010929,-0.322071,-0.211707,-0.378484,0.003135,0.254315,-0.31278,-0.152715,0.143549,-0.170967,-0.088962,0.150661,-0.129261,-0.246377,0.10557,-0.029072,0.070217,0.058119,-0.234836,0.079516,0.078069,-0.199076,-0.092532,-0.113207,-0.015366,-0.105535,-0.03421,-0.086209,-0.048076,-0.355193,-0.178633,-0.020767999999999998,-0.038981,0.100762,-0.044293,-0.033604,-0.348971,0.111799,0.040985,-0.224501,0.082559,0.046,0.19146,-0.130708,-0.088851,-0.289618,-0.228769,-0.016555,0.093153,-0.01964,0.513899,0.043838,-0.046096,0.02229,-0.038044,-0.286415,-0.139685,-0.199766,-0.117888,-0.042809,0.065108,-0.00379,0.188547,0.055209,-0.444448,-0.064772,-0.193926,-0.065474,-0.094375,0.127628,-0.258027,-0.416824,0.206211
-0.207425,0.528903,-0.299935,-0.131169,-0.014583,0.01573,-0.338374,-0.478626,-0.159417,-0.424236,-0.022114,0.140476,-0.034846,-0.340732,-0.144615,-0.213379,-0.224745,-0.377288,-0.303682,-0.226653,0.058265,0.246198,-0.293949,-0.409945,0.22169,-0.169872,-0.15827,0.262457,-0.182202,-0.171557,0.076443,0.105101,0.060857,0.197318,-0.439161,0.103001,-0.053039,-0.286375,0.361268,-0.21919,-0.138485,-0.148338,-0.276792,0.081017,0.104386,-0.68545,-0.095865,-0.307988,0.191839,0.143485,-0.279445,0.024589,-0.409662,0.008232,-0.022104,-0.316027,0.12315925,-0.062081,0.200452,-0.287526,0.217691,-0.205085,-0.080628,-0.074808,0.022585,0.00238,0.076885,-0.219774,-6.35e-4,0.160976,-0.132708,-0.145409,-0.227327,-0.498554,0.030273,-0.024844,0.194936,0.042055,0.140577,-0.018546,-0.2992982,-0.016912,-0.273023,-0.209575,-0.210897,0.108804,-0.010727,-0.344935,-0.020194
0.087996,0.258658,-0.18312525,-0.255904,-0.307613,0.0329204,-0.3435934,-0.081478,0.037511,-0.207747,-0.017059,0.022359800000000006,0.001335,-0.017124,-0.288599,0.059075,0.173121,-0.22522000000000003,-0.142323,-0.236522,-0.116747,0.335281,-0.317012,-0.200421,-0.051281,-0.22612,0.025452,-0.220679,-0.035294,-0.10909980000000001,0.108293,-0.058999,0.092505,-0.098953,-0.173726,-0.031502,-0.056935,-0.438569,0.125167,-0.26375960000000004,0.13845,-0.143682,0.05426,0.17226799999999998,0.1208795,-0.3909624,-0.006753,-0.026762750000000002,0.077432,-0.056015,0.089309,-0.111506,-0.224557,-0.006558,0.098704,-0.133159,0.190574,-0.064362,0.251473,-0.029941,0.160826,-0.092328,-0.127074,-0.072588,-0.110528,-0.012246,0.466551,0.019584,-0.023015,0.0346808,-0.063553,-0.097557,0.054203,-0.246681,-0.153187,0.030844,0.066623,0.156493,0.272886,-0.06803580000000001,-0.28044919999999995,-0.063694,-0.114911,0.106215,-0.089425,-0.118921,-0.052456,-0.304334,0.278065
